State Name,County Name,NAICS Description,Establishments
Kentucky,Union,Total,248
Kentucky,Warren,Total,2913
Kentucky,Washington,Total,242
Kentucky,Wayne,Total,273
Kentucky,Webster,Total,206
Kentucky,Whitley,Total,607
Kentucky,Wolfe,Total,87
Kentucky,Woodford,Total,566
Kentucky,Statewide Kentucky,Total,743
Louisiana,Acadia Parish,Total,1131
Louisiana,Allen Parish,Total,303
Louisiana,Ascension Parish,Total,2530
Louisiana,Assumption Parish,Total,240
Louisiana,Avoyelles Parish,Total,689
Louisiana,Beauregard Parish,Total,622
Louisiana,Bienville Parish,Total,211
Louisiana,Bossier Parish,Total,2577
Louisiana,Caddo Parish,Total,6036
Louisiana,Calcasieu Parish,Total,4651
Louisiana,Caldwell Parish,Total,169
Louisiana,Cameron Parish,Total,131
Louisiana,Catahoula Parish,Total,172
Louisiana,Claiborne Parish,Total,201
Louisiana,Concordia Parish,Total,349
Louisiana,De Soto Parish,Total,430
Louisiana,East Baton Rouge Parish,Total,12559
Louisiana,East Carroll Parish,Total,108
Louisiana,East Feliciana Parish,Total,247
Louisiana,Evangeline Parish,Total,498
Louisiana,Franklin Parish,Total,404
Louisiana,Grant Parish,Total,196
Louisiana,Iberia Parish,Total,1490
Louisiana,Iberville Parish,Total,551
Louisiana,Jackson Parish,Total,240
Louisiana,Jefferson Parish,Total,11783
Louisiana,Jefferson Davis Parish,Total,655
Louisiana,Lafayette Parish,Total,8674
Louisiana,Lafourche Parish,Total,1695
Louisiana,La Salle Parish,Total,348
Louisiana,Lincoln Parish,Total,1140
Louisiana,Livingston Parish,Total,1988
Louisiana,Madison Parish,Total,180
Louisiana,Morehouse Parish,Total,431
Louisiana,Natchitoches Parish,Total,809
Louisiana,Orleans Parish,Total,9909
Louisiana,Ouachita Parish,Total,4209
Louisiana,Plaquemines Parish,Total,636
Louisiana,Pointe Coupee Parish,Total,343
Louisiana,Rapides Parish,Total,3133
Louisiana,Red River Parish,Total,125
Louisiana,Richland Parish,Total,422
Louisiana,Sabine Parish,Total,468
Louisiana,St. Bernard Parish,Total,686
Louisiana,St. Charles Parish,Total,984
Louisiana,St. Helena Parish,Total,113
Louisiana,St. James Parish,Total,330
Louisiana,St. John the Baptist Parish,Total,723
Louisiana,St. Landry Parish,Total,1572
Louisiana,St. Martin Parish,Total,936
Louisiana,St. Mary Parish,Total,1095
Louisiana,St. Tammany Parish,Total,6807
Louisiana,Tangipahoa Parish,Total,2598
Louisiana,Tensas Parish,Total,61
Louisiana,Terrebonne Parish,Total,2662
Louisiana,Union Parish,Total,348
Louisiana,Vermilion Parish,Total,966
Louisiana,Vernon Parish,Total,666
Louisiana,Washington Parish,Total,636
Louisiana,Webster Parish,Total,764
Louisiana,West Baton Rouge Parish,Total,585
Louisiana,West Carroll Parish,Total,166
Louisiana,West Feliciana Parish,Total,190
Louisiana,Winn Parish,Total,272
Louisiana,Statewide Louisiana,Total,621
Maine,Androscoggin,Total,2867
Maine,Aroostook,Total,1877
Maine,Cumberland,Total,12028
Maine,Franklin,Total,888
Maine,Hancock,Total,2333
Maine,Kennebec,Total,3216
Maine,Knox,Total,1803
Maine,Lincoln,Total,1399
Maine,Oxford,Total,1352
Maine,Penobscot,Total,4153
Maine,Piscataquis,Total,466
Maine,Sagadahoc,Total,980
Maine,Somerset,Total,1185
Maine,Waldo,Total,1012
Maine,Washington,Total,820
Maine,York,Total,5738
Maine,Statewide Maine,Total,402
Maryland,Allegany,Total,1472
Maryland,Anne Arundel,Total,14547
Maryland,Baltimore,Total,20243
Maryland,Calvert,Total,1734
Maryland,Caroline,Total,597
Maryland,Carroll,Total,4197
Maryland,Cecil,Total,1738
Maryland,Charles,Total,2710
Maryland,Dorchester,Total,658
Maryland,Frederick,Total,6348
Maryland,Garrett,Total,928
Maryland,Harford,Total,5559
Maryland,Howard,Total,9682
Maryland,Kent,Total,590
Maryland,Montgomery,Total,27586
Maryland,Prince George's,Total,16130
Maryland,Queen Anne's,Total,1401
Maryland,St. Mary's,Total,2009
Maryland,Somerset,Total,346
Maryland,Talbot,Total,1457
Maryland,Washington,Total,3434
Maryland,Wicomico,Total,2479
Maryland,Worcester,Total,2186
Maryland,Baltimore city,Total,12383
Maryland,Statewide Maryland,Total,803
Massachusetts,Barnstable,Total,8655
Massachusetts,Berkshire,Total,3740
Massachusetts,Bristol,Total,12904
Massachusetts,Dukes,Total,1174
Massachusetts,Essex,Total,19381
Massachusetts,Franklin,Total,1536
Massachusetts,Hampden,Total,9295
Massachusetts,Hampshire,Total,3436
Massachusetts,Middlesex,Total,44320
Massachusetts,Nantucket,Total,1199
Massachusetts,Norfolk,Total,20267
Massachusetts,Plymouth,Total,12953
Massachusetts,Suffolk,Total,21813
Massachusetts,Worcester,Total,18556
Massachusetts,Statewide Massachusetts,Total,859
Michigan,Alcona,Total,171
Michigan,Alger,Total,227
Michigan,Allegan,Total,2462
Michigan,Alpena,Total,801
Michigan,Antrim,Total,581
Michigan,Arenac,Total,319
Michigan,Baraga,Total,169
Michigan,Barry,Total,935
Michigan,Bay,Total,2028
Michigan,Benzie,Total,474
Michigan,Berrien,Total,3513
Michigan,Branch,Total,813
Michigan,Calhoun,Total,2414
Michigan,Cass,Total,764
Michigan,Charlevoix,Total,844
Michigan,Cheboygan,Total,743
Michigan,Chippewa,Total,778
Michigan,Clare,Total,567
Michigan,Clinton,Total,1354
Michigan,Crawford,Total,303
Michigan,Delta,Total,978
Michigan,Dickinson,Total,808
Michigan,Eaton,Total,2149
Michigan,Emmet,Total,1527
Michigan,Genesee,Total,7646
Michigan,Gladwin,Total,400
Michigan,Gogebic,Total,354
Michigan,Grand Traverse,Total,3435
Michigan,Gratiot,Total,721
Michigan,Hillsdale,Total,753
Michigan,Houghton,Total,873
Michigan,Huron,Total,887
Michigan,Ingham,Total,6085
Michigan,Ionia,Total,882
Michigan,Iosco,Total,608
Michigan,Iron,Total,349
Michigan,Isabella,Total,1375
Michigan,Jackson,Total,2962
Michigan,Kalamazoo,Total,5595
Michigan,Kalkaska,Total,339
Michigan,Kent,Total,17226
Michigan,Keweenaw,Total,62
Michigan,Lake,Total,158
Michigan,Lapeer,Total,1717
Michigan,Leelanau,Total,772
Michigan,Lenawee,Total,1764
Michigan,Livingston,Total,4360
Michigan,Luce,Total,165
Michigan,Mackinac,Total,450
Michigan,Macomb,Total,19119
Michigan,Manistee,Total,566
Michigan,Marquette,Total,1623
Michigan,Mason,Total,713
Michigan,Mecosta,Total,717
Michigan,Menominee,Total,447
Michigan,Midland,Total,1781
Michigan,Missaukee,Total,309
Michigan,Monroe,Total,2346
Michigan,Montcalm,Total,1033
Michigan,Montmorency,Total,208
Michigan,Muskegon,Total,3088
Michigan,Newaygo,Total,827
Michigan,Oakland,Total,39178
Michigan,Oceana,Total,477
Michigan,Ogemaw,Total,552
Michigan,Ontonagon,Total,167
Michigan,Osceola,Total,432
Michigan,Oscoda,Total,187
Michigan,Otsego,Total,820
Michigan,Ottawa,Total,6514
Michigan,Presque Isle,Total,313
Michigan,Roscommon,Total,536
Michigan,Saginaw,Total,4100
Michigan,St. Clair,Total,3049
Michigan,St. Joseph,Total,1125
Michigan,Sanilac,Total,811
Michigan,Schoolcraft,Total,217
Michigan,Shiawassee,Total,1134
Michigan,Tuscola,Total,814
Michigan,Van Buren,Total,1285
Michigan,Washtenaw,Total,8150
Michigan,Wayne,Total,33056
Michigan,Wexford,Total,894
Michigan,Statewide Michigan,Total,2428
Minnesota,Aitkin,Total,411
Minnesota,Anoka,Total,8226
Minnesota,Becker,Total,956
Minnesota,Beltrami,Total,1251
Minnesota,Benton,Total,929
Minnesota,Big Stone,Total,178
Minnesota,Blue Earth,Total,1941
Minnesota,Brown,Total,803
Minnesota,Carlton,Total,680
Minnesota,Carver,Total,2619
Minnesota,Cass,Total,867
Minnesota,Chippewa,Total,375
Minnesota,Chisago,Total,1334
Minnesota,Clay,Total,1325
Minnesota,Clearwater,Total,195
Minnesota,Cook,Total,289
Minnesota,Cottonwood,Total,339
Minnesota,Crow Wing,Total,2227
Minnesota,Dakota,Total,10770
Minnesota,Dodge,Total,403
Minnesota,Douglas,Total,1355
Minnesota,Faribault,Total,399
Minnesota,Fillmore,Total,586
Minnesota,Freeborn,Total,761
Minnesota,Goodhue,Total,1257
Minnesota,Grant,Total,208
Minnesota,Hennepin,Total,40630
Minnesota,Houston,Total,417
Minnesota,Hubbard,Total,602
Minnesota,Isanti,Total,952
Minnesota,Itasca,Total,1144
Minnesota,Jackson,Total,298
Minnesota,Kanabec,Total,303
Minnesota,Kandiyohi,Total,1401
Minnesota,Kittson,Total,145
Minnesota,Koochiching,Total,374
Minnesota,Lac qui Parle,Total,200
Minnesota,Lake,Total,316
Minnesota,Lake of the Woods,Total,167
Minnesota,Le Sueur,Total,719
Minnesota,Lincoln,Total,190
Minnesota,Lyon,Total,821
Minnesota,McLeod,Total,953
Minnesota,Mahnomen,Total,97
Minnesota,Marshall,Total,253
Minnesota,Martin,Total,601
Minnesota,Meeker,Total,593
Minnesota,Mille Lacs,Total,719
Minnesota,Morrison,Total,921
Minnesota,Mower,Total,804
Minnesota,Murray,Total,263
Minnesota,Nicollet,Total,695
Minnesota,Nobles,Total,578
Minnesota,Norman,Total,175
Minnesota,Olmsted,Total,3658
Minnesota,Otter Tail,Total,1727
Minnesota,Pennington,Total,368
Minnesota,Pine,Total,631
Minnesota,Pipestone,Total,308
Minnesota,Polk,Total,740
Minnesota,Pope,Total,375
Minnesota,Ramsey,Total,13624
Minnesota,Red Lake,Total,95
Minnesota,Redwood,Total,510
Minnesota,Renville,Total,460
Minnesota,Rice,Total,1539
Minnesota,Rock,Total,288
Minnesota,Roseau,Total,413
Minnesota,St. Louis,Total,5305
Minnesota,Scott,Total,3516
Minnesota,Sherburne,Total,2239
Minnesota,Sibley,Total,365
Minnesota,Stearns,Total,4406
Minnesota,Steele,Total,1011
Minnesota,Stevens,Total,313
Minnesota,Swift,Total,306
Minnesota,Todd,Total,562
Minnesota,Traverse,Total,117
Minnesota,Wabasha,Total,568
Minnesota,Wadena,Total,384
Minnesota,Waseca,Total,449
Minnesota,Washington,Total,6243
Minnesota,Watonwan,Total,293
Minnesota,Wilkin,Total,146
Minnesota,Winona,Total,1155
Minnesota,Wright,Total,3556
Minnesota,Yellow Medicine,Total,324
Minnesota,Statewide Minnesota,Total,827
Mississippi,Adams,Total,735
Mississippi,Alcorn,Total,779
Mississippi,Amite,Total,183
Mississippi,Attala,Total,340
Mississippi,Benton,Total,77
Mississippi,Bolivar,Total,680
Mississippi,Calhoun,Total,236
Mississippi,Carroll,Total,119
Mississippi,Chickasaw,Total,319
Mississippi,Choctaw,Total,126
Mississippi,Claiborne,Total,100
Mississippi,Clarke,Total,218
Mississippi,Clay,Total,336
Mississippi,Coahoma,Total,505
Mississippi,Copiah,Total,447
Mississippi,Covington,Total,328
Mississippi,DeSoto,Total,3186
Mississippi,Forrest,Total,1720
Mississippi,Franklin,Total,119
Mississippi,George,Total,335
Mississippi,Greene,Total,121
Mississippi,Grenada,Total,540
Mississippi,Hancock,Total,773
Mississippi,Harrison,Total,4274
Mississippi,Hinds,Total,5073
Mississippi,Holmes,Total,222
Mississippi,Humphreys,Total,133
Mississippi,Issaquena,Total,15
Mississippi,Itawamba,Total,387
Mississippi,Jackson,Total,2340
Mississippi,Jasper,Total,201
Mississippi,Jefferson,Total,64
Mississippi,Jefferson Davis,Total,127
Mississippi,Jones,Total,1296
Mississippi,Kemper,Total,110
Mississippi,Lafayette,Total,1360
Mississippi,Lamar,Total,1473
Mississippi,Lauderdale,Total,1796
Mississippi,Lawrence,Total,176
Mississippi,Leake,Total,318
Mississippi,Lee,Total,2536
Mississippi,Leflore,Total,664
Mississippi,Lincoln,Total,795
Mississippi,Lowndes,Total,1421
Mississippi,Madison,Total,3335
Mississippi,Marion,Total,576
Mississippi,Marshall,Total,489
Mississippi,Monroe,Total,603
Mississippi,Montgomery,Total,193
Mississippi,Neshoba,Total,500
Mississippi,Newton,Total,329
Mississippi,Noxubee,Total,199
Mississippi,Oktibbeha,Total,955
Mississippi,Panola,Total,603
Mississippi,Pearl River,Total,851
Mississippi,Perry,Total,139
Mississippi,Pike,Total,917
Mississippi,Pontotoc,Total,513
Mississippi,Prentiss,Total,487
Mississippi,Quitman,Total,107
Mississippi,Rankin,Total,3819
Mississippi,Scott,Total,480
Mississippi,Sharkey,Total,104
Mississippi,Simpson,Total,442
Mississippi,Smith,Total,160
Mississippi,Stone,Total,282
Mississippi,Sunflower,Total,414
Mississippi,Tallahatchie,Total,153
Mississippi,Tate,Total,388
Mississippi,Tippah,Total,374
Mississippi,Tishomingo,Total,376
Mississippi,Tunica,Total,175
Mississippi,Union,Total,520
Mississippi,Walthall,Total,206
Mississippi,Warren,Total,975
Mississippi,Washington,Total,1049
Mississippi,Wayne,Total,354
Mississippi,Webster,Total,161
Mississippi,Wilkinson,Total,122
Mississippi,Winston,Total,386
Mississippi,Yalobusha,Total,159
Mississippi,Yazoo,Total,347
Mississippi,Statewide Mississippi,Total,460
Missouri,Adair,Total,562
Missouri,Andrew,Total,281
Missouri,Atchison,Total,181
Missouri,Audrain,Total,510
Missouri,Barry,Total,723
Missouri,Barton,Total,233
Missouri,Bates,Total,350
Missouri,Benton,Total,393
Missouri,Bollinger,Total,205
Missouri,Boone,Total,4615
Missouri,Buchanan,Total,2066
Missouri,Butler,Total,1034
Missouri,Caldwell,Total,155
Missouri,Callaway,Total,746
Missouri,Camden,Total,1471
Missouri,Cape Girardeau,Total,2342
Missouri,Carroll,Total,202
Missouri,Carter,Total,148
Missouri,Cass,Total,2107
Missouri,Cedar,Total,303
Missouri,Chariton,Total,195
Missouri,Christian,Total,1999
Missouri,Clark,Total,140
Missouri,Clay,Total,5399
Missouri,Clinton,Total,375
Missouri,Cole,Total,2200
Missouri,Cooper,Total,385
Missouri,Crawford,Total,494
Missouri,Dade,Total,137
Missouri,Dallas,Total,293
Missouri,Daviess,Total,157
Missouri,DeKalb,Total,214
Missouri,Dent,Total,299
Missouri,Douglas,Total,203
Missouri,Dunklin,Total,659
Missouri,Franklin,Total,2677
Missouri,Gasconade,Total,400
Missouri,Gentry,Total,185
Missouri,Greene,Total,8558
Missouri,Grundy,Total,229
Missouri,Harrison,Total,181
Missouri,Henry,Total,575
Missouri,Hickory,Total,155
Missouri,Holt,Total,136
Missouri,Howard,Total,187
Missouri,Howell,Total,1113
Missouri,Iron,Total,196
Missouri,Jackson,Total,18253
Missouri,Jasper,Total,2805
Missouri,Jefferson,Total,3881
Missouri,Johnson,Total,945
Missouri,Knox,Total,97
Missouri,Laclede,Total,752
Missouri,Lafayette,Total,719
Missouri,Lawrence,Total,686
Missouri,Lewis,Total,184
Missouri,Lincoln,Total,975
Missouri,Linn,Total,295
Missouri,Livingston,Total,397
Missouri,McDonald,Total,313
Missouri,Macon,Total,348
Missouri,Madison,Total,254
Missouri,Maries,Total,129
Missouri,Marion,Total,817
Missouri,Mercer,Total,74
Missouri,Miller,Total,712
Missouri,Mississippi,Total,227
Missouri,Moniteau,Total,332
Missouri,Monroe,Total,167
Missouri,Montgomery,Total,248
Missouri,Morgan,Total,529
Missouri,New Madrid,Total,408
Missouri,Newton,Total,1247
Missouri,Nodaway,Total,484
Missouri,Oregon,Total,178
Missouri,Osage,Total,271
Missouri,Ozark,Total,156
Missouri,Pemiscot,Total,315
Missouri,Perry,Total,502
Missouri,Pettis,Total,1030
Missouri,Phelps,Total,1032
Missouri,Pike,Total,383
Missouri,Platte,Total,2538
Missouri,Polk,Total,607
Missouri,Pulaski,Total,659
Missouri,Putnam,Total,82
Missouri,Ralls,Total,219
Missouri,Randolph,Total,525
Missouri,Ray,Total,348
Missouri,Reynolds,Total,135
Missouri,Ripley,Total,293
Missouri,St. Charles,Total,8784
Missouri,St. Clair,Total,164
Missouri,Ste. Genevieve,Total,405
Missouri,St. Francois,Total,1394
Missouri,St. Louis,Total,30807
Missouri,Saline,Total,459
Missouri,Schuyler,Total,74
Missouri,Scotland,Total,132
Missouri,Scott,Total,1021
Missouri,Shannon,Total,150
Missouri,Shelby,Total,165
Missouri,Stoddard,Total,666
Missouri,Stone,Total,714
Missouri,Sullivan,Total,103
Missouri,Taney,Total,1906
Missouri,Texas,Total,437
Missouri,Vernon,Total,479
Missouri,Warren,Total,627
Missouri,Washington,Total,367
Missouri,Wayne,Total,216
Missouri,Webster,Total,697
Missouri,Worth,Total,49
Missouri,Wright,Total,401
Missouri,St. Louis city,Total,9373
Missouri,Statewide Missouri,Total,777
Montana,Beaverhead,Total,393
Montana,Big Horn,Total,190
Montana,Blaine,Total,132
Montana,Broadwater,Total,184
Montana,Carbon,Total,417
Montana,Carter,Total,28
Montana,Cascade,Total,2423
Montana,Chouteau,Total,147
Montana,Custer,Total,431
Montana,Daniels,Total,73
Montana,Dawson,Total,309
Montana,Deer Lodge,Total,295
Montana,Fallon,Total,128
Montana,Fergus,Total,432
Montana,Flathead,Total,4737
Montana,Gallatin,Total,6473
Montana,Garfield,Total,29
Montana,Glacier,Total,232
Montana,Golden Valley,Total,13
Montana,Granite,Total,110
Montana,Hill,Total,493
Montana,Jefferson,Total,322
Montana,Judith Basin,Total,57
Montana,Lake,Total,913
Montana,Lewis and Clark,Total,2493
Montana,Liberty,Total,69
Montana,Lincoln,Total,646
Montana,McCone,Total,54
Montana,Madison,Total,394
Montana,Meagher,Total,82
Montana,Mineral,Total,127
Montana,Missoula,Total,4704
Montana,Musselshell,Total,107
Montana,Park,Total,909
Montana,Petroleum,Total,11
Montana,Phillips,Total,136
Montana,Pondera,Total,178
Montana,Powder River,Total,75
Montana,Powell,Total,162
Montana,Prairie,Total,33
Montana,Ravalli,Total,1626
Montana,Richland,Total,510
Montana,Roosevelt,Total,209
Montana,Rosebud,Total,181
Montana,Sanders,Total,386
Montana,Sheridan,Total,157
Montana,Silver Bow,Total,1156
Montana,Stillwater,Total,251
Montana,Sweet Grass,Total,180
Montana,Teton,Total,223
Montana,Toole,Total,166
Montana,Treasure,Total,16
Montana,Valley,Total,264
Montana,Wheatland,Total,64
Montana,Wibaux,Total,29
Montana,Yellowstone,Total,5788
Montana,Statewide Montana,Total,369
Nebraska,Adams,Total,966
Nebraska,Antelope,Total,217
Nebraska,Arthur,Total,12
Nebraska,Banner,Total,6
Nebraska,Blaine,Total,13
Nebraska,Boone,Total,199
Nebraska,Box Butte,Total,294
Nebraska,Boyd,Total,57
Nebraska,Brown,Total,142
Nebraska,Buffalo,Total,1759
Nebraska,Burt,Total,186
Nebraska,Butler,Total,211
Nebraska,Cass,Total,598
Nebraska,Cedar,Total,302
Nebraska,Chase,Total,163
Nebraska,Cherry,Total,223
Nebraska,Cheyenne,Total,278
Nebraska,Clay,Total,183
Nebraska,Colfax,Total,250
Nebraska,Cuming,Total,338
Nebraska,Custer,Total,356
Nebraska,Dakota,Total,428
Nebraska,Dawes,Total,243
Nebraska,Dawson,Total,690
Nebraska,Deuel,Total,50
Nebraska,Dixon,Total,111
Nebraska,Dodge,Total,983
Nebraska,Douglas,Total,16393
Nebraska,Dundy,Total,58
Nebraska,Fillmore,Total,209
Nebraska,Franklin,Total,78
Nebraska,Frontier,Total,64
Nebraska,Furnas,Total,155
Nebraska,Gage,Total,656
Nebraska,Garden,Total,43
Nebraska,Garfield,Total,103
Nebraska,Gosper,Total,62
Nebraska,Grant,Total,27
Nebraska,Greeley,Total,77
Nebraska,Hall,Total,1847
Nebraska,Hamilton,Total,323
Nebraska,Harlan,Total,97
Nebraska,Hayes,Total,18
Nebraska,Hitchcock,Total,69
Nebraska,Holt,Total,427
Nebraska,Hooker,Total,25
Nebraska,Howard,Total,159
Nebraska,Jefferson,Total,216
Nebraska,Johnson,Total,102
Nebraska,Kearney,Total,181
Nebraska,Keith,Total,338
Nebraska,Keya Paha,Total,16
Nebraska,Kimball,Total,119
Nebraska,Knox,Total,257
Nebraska,Lancaster,Total,8794
Nebraska,Lincoln,Total,1033
Nebraska,Logan,Total,19
Nebraska,Loup,Total,16
Nebraska,McPherson,Total,7
Nebraska,Madison,Total,1232
Nebraska,Merrick,Total,236
Nebraska,Morrill,Total,111
Nebraska,Nance,Total,90
Nebraska,Nemaha,Total,178
Nebraska,Nuckolls,Total,169
Nebraska,Otoe,Total,457
Nebraska,Pawnee,Total,65
Nebraska,Perkins,Total,125
Nebraska,Phelps,Total,342
Nebraska,Pierce,Total,233
Nebraska,Platte,Total,1038
Nebraska,Polk,Total,138
Nebraska,Red Willow,Total,395
Nebraska,Richardson,Total,248
Nebraska,Rock,Total,47
Nebraska,Saline,Total,318
Nebraska,Sarpy,Total,3914
Nebraska,Saunders,Total,565
Nebraska,Scotts Bluff,Total,1039
Nebraska,Seward,Total,464
Nebraska,Sheridan,Total,153
Nebraska,Sherman,Total,87
Nebraska,Sioux,Total,15
Nebraska,Stanton,Total,110
Nebraska,Thayer,Total,211
Nebraska,Thomas,Total,25
Nebraska,Thurston,Total,130
Nebraska,Valley,Total,192
Nebraska,Washington,Total,631
Nebraska,Wayne,Total,246
Nebraska,Webster,Total,88
Nebraska,Wheeler,Total,20
Nebraska,York,Total,524
Nebraska,Statewide Nebraska,Total,460
Nevada,Churchill,Total,479
Nevada,Clark,Total,51465
Nevada,Douglas,Total,1672
Nevada,Elko,Total,1145
Nevada,Esmeralda,Total,10
Nevada,Eureka,Total,39
Nevada,Humboldt,Total,420
Nevada,Lander,Total,97
Nevada,Lincoln,Total,77
Nevada,Lyon,Total,836
Nevada,Mineral,Total,60
Nevada,Nye,Total,790
Nevada,Pershing,Total,61
Nevada,Storey,Total,88
Nevada,Washoe,Total,13559
Nevada,White Pine,Total,191
Nevada,Carson City,Total,1896
Nevada,Statewide Nevada,Total,620
New Hampshire,Belknap,Total,1870
New Hampshire,Carroll,Total,1879
New Hampshire,Cheshire,Total,1972
New Hampshire,Coos,Total,821
New Hampshire,Grafton,Total,2907
New Hampshire,Hillsborough,Total,11040
New Hampshire,Merrimack,Total,4184
New Hampshire,Rockingham,Total,9986
New Hampshire,Strafford,Total,2710
New Hampshire,Sullivan,Total,928
New Hampshire,Statewide New Hampshire,Total,528
New Jersey,Atlantic,Total,6145
New Jersey,Bergen,Total,31524
New Jersey,Burlington,Total,10438
New Jersey,Camden,Total,11459
New Jersey,Cape May,Total,3764
New Jersey,Cumberland,Total,2772
New Jersey,Essex,Total,19179
New Jersey,Gloucester,Total,6223
New Jersey,Hudson,Total,13888
New Jersey,Hunterdon,Total,3704
New Jersey,Mercer,Total,9706
New Jersey,Middlesex,Total,21897
New Jersey,Monmouth,Total,19326
New Jersey,Morris,Total,16298
New Jersey,Ocean,Total,14246
New Jersey,Passaic,Total,12000
New Jersey,Salem,Total,1139
New Jersey,Somerset,Total,9727
New Jersey,Sussex,Total,3133
New Jersey,Union,Total,13996
New Jersey,Warren,Total,2362
New Jersey,Statewide New Jersey,Total,1024
New Mexico,Bernalillo,Total,15998
New Mexico,Catron,Total,66
New Mexico,Chaves,Total,1351
New Mexico,Cibola,Total,286
New Mexico,Colfax,Total,371
New Mexico,Curry,Total,999
New Mexico,De Baca,Total,46
New Mexico,Dona Ana,Total,3761
New Mexico,Eddy,Total,1512
New Mexico,Grant,Total,534
New Mexico,Guadalupe,Total,86
New Mexico,Harding,Total,11
New Mexico,Hidalgo,Total,91
New Mexico,Lea,Total,1657
New Mexico,Lincoln,Total,679
New Mexico,Los Alamos,Total,373
New Mexico,Luna,Total,376
New Mexico,McKinley,Total,943
New Mexico,Mora,Total,44
New Mexico,Otero,Total,925
New Mexico,Quay,Total,206
New Mexico,Rio Arriba,Total,536
New Mexico,Roosevelt,Total,331
New Mexico,Sandoval,Total,1869
New Mexico,San Juan,Total,2455
New Mexico,San Miguel,Total,427
New Mexico,Santa Fe,Total,4831
New Mexico,Sierra,Total,215
New Mexico,Socorro,Total,225
New Mexico,Taos,Total,1057
New Mexico,Torrance,Total,204
New Mexico,Union,Total,86
New Mexico,Valencia,Total,957
New Mexico,Statewide New Mexico,Total,445
New York,Albany,Total,9328
New York,Allegany,Total,728
New York,Bronx,Total,18186
New York,Broome,Total,4003
New York,Cattaraugus,Total,1495
New York,Cayuga,Total,1531
New York,Chautauqua,Total,2664
New York,Chemung,Total,1643
New York,Chenango,Total,847
New York,Clinton,Total,1733
New York,Columbia,Total,1778
New York,Cortland,Total,980
New York,Delaware,Total,1085
New York,Dutchess,Total,7433
New York,Erie,Total,22416
New York,Essex,Total,1179
New York,Franklin,Total,921
New York,Fulton,Total,1138
New York,Genesee,Total,1226
New York,Greene,Total,1169
New York,Hamilton,Total,188
New York,Herkimer,Total,1081
New York,Jefferson,Total,2352
New York,Kings,Total,60330
New York,Lewis,Total,504
New York,Livingston,Total,1184
New York,Madison,Total,1274
New York,Monroe,Total,17417
New York,Montgomery,Total,1032
New York,Nassau,Total,48235
New York,New York,Total,96083
New York,Niagara,Total,4508
New York,Oneida,Total,4732
New York,Onondaga,Total,11269
New York,Ontario,Total,2881
New York,Orange,Total,9887
New York,Orleans,Total,653
New York,Oswego,Total,2085
New York,Otsego,Total,1281
New York,Putnam,Total,2897
New York,Queens,Total,49895
New York,Rensselaer,Total,3042
New York,Richmond,Total,9361
New York,Rockland,Total,10543
New York,St. Lawrence,Total,1815
New York,Saratoga,Total,5372
New York,Schenectady,Total,2924
New York,Schoharie,Total,559
New York,Schuyler,Total,379
New York,Seneca,Total,697
New York,Steuben,Total,1757
New York,Suffolk,Total,49818
New York,Sullivan,Total,1998
New York,Tioga,Total,729
New York,Tompkins,Total,2255
New York,Ulster,Total,4911
New York,Warren,Total,2215
New York,Washington,Total,1043
New York,Wayne,Total,1676
New York,Westchester,Total,31012
New York,Wyoming,Total,762
New York,Yates,Total,524
New York,Statewide New York,Total,1115
North Carolina,Alamance,Total,3493
North Carolina,Alexander,Total,582
North Carolina,Alleghany,Total,258
North Carolina,Anson,Total,380
North Carolina,Ashe,Total,547
North Carolina,Avery,Total,510
North Carolina,Beaufort,Total,1097
North Carolina,Bertie,Total,281
North Carolina,Bladen,Total,531
North Carolina,Brunswick,Total,2792
North Carolina,Buncombe,Total,9401
North Carolina,Burke,Total,1490
North Carolina,Cabarrus,Total,4966
North Carolina,Caldwell,Total,1365
North Carolina,Camden,Total,123
North Carolina,Carteret,Total,2108
North Carolina,Caswell,Total,241
North Carolina,Catawba,Total,4261
North Carolina,Chatham,Total,1581
North Carolina,Cherokee,Total,607
North Carolina,Chowan,Total,359
North Carolina,Clay,Total,226
North Carolina,Cleveland,Total,1974
North Carolina,Columbus,Total,952
North Carolina,Craven,Total,2187
North Carolina,Cumberland,Total,5832
North Carolina,Currituck,Total,692
North Carolina,Dare,Total,2000
North Carolina,Davidson,Total,2860
North Carolina,Davie,Total,859
North Carolina,Duplin,Total,878
North Carolina,Durham,Total,7914
North Carolina,Edgecombe,Total,716
North Carolina,Forsyth,Total,8828
North Carolina,Franklin,Total,1150
North Carolina,Gaston,Total,4468
North Carolina,Gates,Total,120
North Carolina,Graham,Total,162
North Carolina,Granville,Total,917
North Carolina,Greene,Total,284
North Carolina,Guilford,Total,14096
North Carolina,Halifax,Total,930
North Carolina,Harnett,Total,1836
North Carolina,Haywood,Total,1451
North Carolina,Henderson,Total,2947
North Carolina,Hertford,Total,463
North Carolina,Hoke,Total,491
North Carolina,Hyde,Total,148
North Carolina,Iredell,Total,5184
North Carolina,Jackson,Total,1036
North Carolina,Johnston,Total,3768
North Carolina,Jones,Total,133
North Carolina,Lee,Total,1390
North Carolina,Lenoir,Total,1179
North Carolina,Lincoln,Total,1909
North Carolina,McDowell,Total,809
North Carolina,Macon,Total,1213
North Carolina,Madison,Total,369
North Carolina,Martin,Total,425
North Carolina,Mecklenburg,Total,35062
